date,attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr8,attr9,attr10,attr11,attr12,attr13,attr14,attr15,attr16,attr17,attr18,Energy,attr19,bool1,bool2,bool3,bool4,bool5,bool6,bool7,bool8,bool9,bool10
1/13/2016 9:40,1.671552,4.477075,298.8239,5.007643,1581.359,7.365442,9.673939,934.0929,1383.466,14.99503,32.26761,18.13759,0.2213874,7.647461,0.3112193,27.09147,5.155603,9.207506,241.3656,7.756368,1,0,0,0,1,0,0,0,0,1
1/13/2016 9:50,1.620745,4.671725,302.5693,5.251771,1556.484,7.291591,10.14411,905.312,1394.222,15.49582,31.85495,18.76895,0.223906,8.009363,0.3147966,27.17275,4.949319,9.412024,249.1958,7.639876,1,0,1,0,0,0,0,1,1,0
1/13/2016 10:00,1.690825,4.495711,290.5448,5.021326,1591.961,7.322705,10.23586,924.1618,1403.804,14.90498,31.47273,18.76021,0.2164874,8.230607,0.3089279,26.93186,5.034054,9.741301,261.3557,7.30821,1,0,1,0,0,1,1,1,0,0
1/13/2016 10:10,1.722337,4.446361,296.6129,5.184162,1614.137,7.081279,10.47699,947.3883,1380.531,14.315,30.93777,19.35637,0.2131249,8.575618,0.3207992,26.18839,5.222504,9.784307,271.6238,7.132857,1,0,1,1,0,0,0,1,1,0
1/13/2016 10:20,1.762347,4.477137,300.5212,5.108232,1579.221,6.758799,10.39586,977.5043,1415.676,13.87621,29.57572,18.65561,0.2090644,8.822167,0.3122899,25.0411,5.03435,10.03267,273.4698,6.795136,0,0,1,1,0,0,0,1,0,1
1/13/2016 10:30,1.707751,4.674307,308.7932,4.937277,1550.753,6.820481,10.04174,930.0745,1386.844,13.6231,30.37822,18.18129,0.2165204,9.168535,0.3149755,25.1076,4.871591,10.21028,286.5577,6.742482,0,0,0,0,0,0,0,0,1,1
1/13/2016 10:40,1.742216,4.440921,309.3259,4.800063,1504.522,7.146911,10.13525,951.6893,1360.337,12.94358,30.30595,17.84616,0.2255792,8.938228,0.3049787,25.31156,4.950603,10.71456,277.8524,6.883903,0,1,0,0,0,0,0,1,0,1
1/13/2016 10:50,1.658043,4.565515,297.1309,4.684162,1445.187,7.328107,9.95725,983.4489,1315.938,12.62658,31.24374,17.73301,0.2149989,9.318334,0.3112423,26.46848,4.82469,11.03894,291.0142,7.003196,1,0,1,0,1,0,1,0,1,0
1/13/2016 11:00,1.609,4.487676,291.9841,4.825247,1416.995,7.444972,10.37401,945.7595,1314.559,12.95945,32.12714,17.35879,0.2060209,9.696835,0.3011313,27.59113,4.633847,11.49293,286.7483,7.058478,1,1,0,0,1,0,1,0,1,1
1/13/2016 11:10,1.626399,4.3337,284.2159,4.952868,1398.781,7.222028,10.39854,946.5372,1252.847,13.30771,31.14181,17.7541,0.1986678,9.241025,0.2865259,27.87617,4.41323,11.27155,273.4322,6.77723,0,0,1,0,1,0,1,1,1,0
1/13/2016 11:20,1.65563,4.339748,292.5927,4.934862,1358.823,7.287279,10.50885,914.7272,1248.319,13.79448,31.02338,17.68053,0.2054086,9.5072,0.2896307,27.91762,4.312833,10.87936,268.4816,6.66736,0,0,1,1,1,0,0,0,1,1
1/13/2016 11:30,1.643628,4.526863,282.0511,4.970062,1321.767,7.432766,10.39349,890.3622,1248.244,13.73369,29.62881,17.17644,0.1997018,9.326615,0.2884603,28.64251,4.288179,10.82872,277.9622,6.501048,1,0,1,0,1,0,0,1,0,1
1/13/2016 11:40,1.655716,4.51438,283.0647,5.021358,1340.473,7.077089,10.14468,876.9518,1187.204,13.9564,30.16361,17.76917,0.2010522,9.435742,0.3020439,29.66437,4.428133,10.68563,290.2458,6.337292,0,1,0,1,0,1,0,0,0,1
1/13/2016 11:50,1.691907,4.49169,279.0374,5.123818,1381.294,6.98597,9.9257,891.6396,1186.356,13.3334,29.70486,17.61369,0.2022157,9.780968,0.2872546,29.81875,4.47463,10.70867,286.2871,6.301053,0,0,0,1,1,0,0,1,1,1
1/13/2016 12:00,1.762047,4.385197,272.4956,5.044944,1441.71,7.032638,9.811728,889.2864,1237.591,12.83336,30.61638,17.63702,0.1948951,9.964385,0.2877389,28.97305,4.474646,10.85006,272.5792,6.02826,1,0,1,1,1,1,0,1,1,0
1/13/2016 12:10,1.736018,4.179968,277.7687,5.203875,1478.067,6.898112,9.504436,893.7319,1276.838,12.59355,31.99642,16.81116,0.1879215,9.608438,0.2734298,28.26554,4.490495,10.6675,262.0688,6.27799,0,0,1,1,1,0,0,1,0,0
1/13/2016 12:20,1.794403,4.232217,275.179,4.955756,1494.152,7.144039,9.313816,864.1436,1275.887,12.30699,31.33328,17.49183,0.1877192,9.967826,0.2795615,27.39211,4.667749,10.47678,264.1213,6.207015,0,1,0,1,0,0,0,1,1,1
1/13/2016 12:30,1.716488,4.0344,265.5524,5.147451,1478.605,6.840321,9.227349,904.7325,1235.169,12.33628,32.70855,17.74377,0.1846056,10.26157,0.2883889,26.82297,4.543716,10.24454,269.1349,6.240825,1,0,1,0,0,0,1,0,1,0
1/13/2016 12:40,1.741753,3.920755,253.7673,5.35551,1438.704,6.940547,9.032485,891.6503,1219.817,12.68876,32.81499,17.70151,0.183207,9.962967,0.2944939,25.49099,4.449047,10.57921,280.0325,6.381965,0,0,1,0,0,1,0,1,1,0
1/13/2016 12:50,1.721021,3.881307,264.4778,5.09328,1427.897,7.260011,8.902807,878.1625,1218.162,12.45749,33.74348,17.82053,0.1850207,9.471125,0.3074058,25.58734,4.246478,10.93125,288.9061,6.108752,1,1,0,0,1,0,1,1,0,1
1/13/2016 13:00,1.772963,3.973514,268.434,4.91797,1493.326,7.137366,8.574623,881.633,1217.292,12.2949,33.4246,17.23852,0.1761373,9.017881,0.3158642,24.89178,4.25392,10.69899,278.0124,6.183714,1,1,0,1,0,0,1,1,0,0
1/13/2016 13:10,1.803247,3.930129,268.4359,5.130546,1546.489,7.368507,8.51892,900.3138,1253.127,11.82403,33.10092,17.92773,0.1680408,8.725556,0.3031374,24.73824,4.334982,10.61837,287.3344,6.264212,0,0,0,1,0,0,0,0,1,0
1/13/2016 13:20,1.874115,3.781575,261.3246,5.153182,1564.211,7.332147,8.809493,932.5788,1264.751,12.21632,31.88313,17.1722,0.174607,8.329543,0.2897747,24.90868,4.340374,10.11396,299.2079,6.158929,1,1,0,1,0,0,0,1,0,1
1/13/2016 13:30,1.908408,3.698689,267.5249,5.369404,1614.328,7.439468,9.162502,938.6453,1265.686,12.0734,30.69294,17.75342,0.1693956,7.94388,0.2988153,25.62603,4.193446,10.00595,288.7966,5.852767,1,0,0,1,0,1,0,0,1,1
1/13/2016 13:40,1.948672,3.781378,280.0012,5.552461,1587.085,7.615357,9.047291,893.4719,1269.063,12.61572,29.8141,17.70659,0.1640126,8.227964,0.2960161,25.1536,4.254827,10.10845,293.4955,5.714697,0,0,0,1,0,0,0,0,1,0
1/13/2016 13:50,1.886713,3.593859,266.7122,5.474607,1582.382,7.408566,9.496,876.2136,1324.717,12.40541,30.58171,18.17635,0.1620153,8.439746,0.2848319,24.80736,4.240992,9.747588,283.5165,5.647676,0,1,1,1,0,1,1,0,1,0
1/13/2016 14:00,1.972098,3.546122,277.8644,5.230851,1606.226,7.523351,9.726109,886.2307,1296.123,12.9383,32.02208,17.73643,0.1641786,8.372947,0.2836367,25.21535,4.187304,10.14418,292.8963,5.57835,0,1,1,0,1,1,0,0,0,0
1/13/2016 14:10,1.942674,3.541719,277.6349,5.30206,1686.032,7.641243,9.453131,875.4205,1319.999,12.83167,31.20881,17.58811,0.1570444,8.771282,0.2786994,25.80158,4.240077,10.59807,296.8834,5.715619,1,0,0,0,0,1,0,0,1,1
1/13/2016 14:20,1.978667,3.573031,279.0719,5.173622,1645.013,7.735023,9.458545,902.9328,1304.369,13.08532,29.86439,17.85546,0.1639514,8.965814,0.2699344,26.69032,4.260686,10.82098,304.1771,5.77109,1,0,0,1,1,1,1,0,0,0
1/13/2016 14:30,2.056642,3.627941,280.3114,5.066539,1676.857,7.667732,9.79684,922.5464,1339.76,12.6692,28.64102,16.99483,0.1616451,8.855338,0.2719097,26.40191,4.133326,10.96202,316.5018,5.948932,0,1,1,0,0,0,1,1,1,0
1/13/2016 14:40,2.075335,3.540927,275.7509,5.201962,1693.056,8.040513,9.465405,931.4793,1313.102,12.88313,29.78383,16.69615,0.1661071,9.047089,0.2752373,26.39395,4.252652,11.34546,319.6516,5.737971,0,1,0,0,1,1,1,1,1,0
1/13/2016 14:50,2.051781,3.392764,283.047,5.457963,1639.961,8.093266,9.078594,928.6009,1359.792,12.50436,30.51764,17.36253,0.1660206,8.669346,0.2671168,27.18272,4.126738,11.51722,318.8571,5.665459,0,0,0,1,0,1,1,0,1,0
1/13/2016 15:00,1.9762,3.346372,269.6253,5.440397,1605.806,8.290668,9.180263,911.8875,1395.234,12.40235,29.54498,17.20348,0.1680552,8.86388,0.2685466,26.11224,3.985829,11.51915,333.7254,5.605494,1,1,1,1,0,0,1,0,1,1
1/13/2016 15:10,1.913012,3.380422,257.4862,5.212362,1534.492,7.900009,8.784081,868.7895,1372.723,12.59171,29.52871,17.24784,0.1612963,8.514079,0.2573399,27.02806,3.943354,11.41251,340.3672,5.457704,0,0,0,1,0,1,1,1,1,1
1/13/2016 15:20,2.006164,3.251958,251.4082,5.301446,1466.58,7.699031,8.381753,829.3906,1395.5,12.4548,29.22488,17.84647,0.1654285,8.714018,0.2621099,26.13848,3.98489,11.80174,338.1143,5.192688,1,0,1,0,1,0,1,1,0,1
1/13/2016 15:30,2.106372,3.157657,244.0674,5.084686,1446.91,7.31764,8.75655,853.9121,1465.139,11.88566,29.04005,17.65029,0.1646868,8.755906,0.2743696,26.90286,4.014777,12.02394,350.6219,5.071328,1,0,1,0,0,1,0,1,1,1
1/13/2016 15:40,2.178829,3.062813,241.9784,5.261847,1461.936,7.119708,8.361881,836.566,1537.119,11.83452,30.20625,16.86867,0.1639554,9.09301,0.2647979,26.55569,3.836107,12.12337,344.2915,5.057746,1,0,0,1,1,0,1,0,1,1
1/13/2016 15:50,2.253643,3.125685,249.3801,5.013727,1433.748,7.025922,8.633,862.0617,1595.72,12.0049,30.22825,16.70638,0.1579611,9.308133,0.2725797,27.07087,3.985487,12.27389,335.0238,5.030897,1,1,0,0,0,0,1,1,0,0
1/13/2016 16:00,2.21594,3.249319,250.4165,5.208856,1490.84,6.957172,9.053222,882.9145,1560.563,12.27897,29.20429,16.85671,0.1512606,9.37753,0.259304,26.30443,4.161472,11.93031,330.9173,5.044361,0,1,0,1,0,0,1,1,0,1
1/13/2016 16:10,2.281014,3.358753,240.4586,5.330954,1556.32,7.003673,9.209419,925.8833,1601.812,12.17211,28.78272,16.22295,0.1573768,9.805425,0.2582601,27.33161,4.183727,12.24145,327.6758,4.862391,0,1,0,0,1,1,0,1,0,1
1/13/2016 16:20,2.186673,3.478292,242.6898,5.434243,1500.451,6.81167,9.396625,896.6994,1605.295,11.83581,27.57437,15.93765,0.1569437,9.85283,0.2631491,26.41331,4.058896,12.02029,322.957,4.806756,0,0,0,0,1,1,1,1,0,0
1/13/2016 16:30,2.263284,3.396233,244.4511,5.29112,1470.309,7.021339,9.485484,940.1107,1595.542,11.91758,28.26696,15.17348,0.1530462,9.809445,0.2711054,26.43495,3.989722,11.66902,320.1383,4.976155,0,1,1,0,1,1,0,1,0,0
1/13/2016 16:40,2.307201,3.432722,240.4558,5.372666,1507.916,7.042484,9.669652,936.6584,1624.164,11.9708,27.91109,15.67283,0.1534853,10.0935,0.2716006,27.55285,3.910918,11.73643,322.1729,4.809331,0,0,1,1,1,0,0,0,1,1
1/13/2016 16:50,2.293405,3.584315,235.9197,5.614882,1524.733,6.900271,9.893529,972.979,1654.239,12.10528,28.05452,15.59112,0.1569563,10.5186,0.2599301,26.42377,3.761837,12.18587,312.9005,4.696222,0,0,1,0,0,0,0,1,1,0
1/13/2016 17:00,2.352903,3.568335,232.689,5.5073,1509.042,6.592994,9.709239,943.858,1715.312,11.58254,29.19925,15.91536,0.1506041,11.03844,0.2717837,27.20135,3.723871,12.2839,325.6895,4.591638,1,1,1,0,0,1,0,1,0,0
1/13/2016 17:10,2.240081,3.570666,237.8081,5.54201,1521.624,6.674757,10.09733,925.4078,1709.234,12.08091,27.92101,16.2528,0.1525481,11.10996,0.2732249,27.51987,3.611723,11.87768,310.3181,4.748077,0,1,1,1,1,0,0,0,0,0
1/13/2016 17:20,2.275176,3.693712,245.9171,5.412511,1528.74,6.398232,10.55366,923.1937,1711.849,12.54999,28.01223,15.62474,0.1480647,11.10231,0.2618002,26.1778,3.612603,11.82994,303.882,4.632387,1,0,1,1,1,0,1,1,0,1
1/13/2016 17:30,2.246761,3.579586,246.2036,5.466936,1558.068,6.332865,11.0379,946.598,1769.958,12.2293,28.24155,16.34744,0.1465982,10.94025,0.2670215,26.92099,3.442419,11.94935,314.4407,4.701627,0,1,0,1,0,1,0,0,1,0
1/13/2016 17:40,2.345273,3.655431,255.2718,5.22831,1618.345,6.163284,10.60117,918.6639,1800.445,12.10718,26.91998,16.45572,0.1523199,10.46321,0.2687409,25.92748,3.278193,11.90762,327.2394,4.778951,1,1,0,1,0,1,0,0,0,0
1/13/2016 17:50,2.444487,3.600503,246.6482,5.442115,1697.457,6.02702,10.99805,935.4216,1808.276,12.4102,27.57399,17.10744,0.149397,10.86472,0.260083,26.74175,3.201957,11.37149,332.6121,4.573302,1,1,1,0,0,1,0,1,1,1
1/13/2016 18:00,2.552732,3.612655,252.8038,5.563211,1644.939,6.043138,11.0043,904.4585,1835.145,12.90282,27.96276,16.80989,0.1485065,10.4193,0.258659,25.70354,3.239622,11.28449,346.9671,4.697048,1,1,0,0,0,0,0,1,0,0
1/13/2016 18:10,2.607001,3.556481,250.6622,5.538733,1565.153,6.000264,10.98004,878.7123,1743.475,13.07012,29.0137,16.875,0.1500498,9.959941,0.2549087,24.75846,3.143822,11.69303,354.8557,4.634113,0,1,0,0,1,0,1,1,0,1
1/13/2016 18:20,2.567019,3.512142,259.7337,5.545746,1613.443,5.888113,10.57161,848.9177,1689.21,13.7165,28.36964,16.3682,0.1467821,9.643287,0.2552793,23.69209,3.086554,11.6358,351.6931,4.45149,0,0,1,1,1,1,0,1,1,1
1/13/2016 18:30,2.639157,3.668462,265.133,5.805627,1643.281,6.094422,10.38747,865.3301,1768.001,14.38683,27.24355,17.0952,0.146233,9.900433,0.2487203,24.32066,2.970238,12.01324,366.9234,4.469626,1,0,1,0,1,1,0,1,0,1
1/13/2016 18:40,2.755802,3.840879,256.0258,5.522562,1697.681,6.272956,10.76997,841.3431,1841.937,14.03301,27.07352,17.87649,0.1474168,10.01424,0.2383307,24.99176,3.054975,11.95705,374.6715,4.575887,0,1,0,0,1,0,1,1,1,1
1/13/2016 18:50,2.63977,4.02809,248.4165,5.74823,1700.432,6.166865,10.47151,856.523,1859.723,14.10171,27.32441,17.73387,0.148484,10.12926,0.2285366,25.58443,3.03645,11.53122,367.6135,4.590443,1,0,0,1,1,1,1,0,1,0
1/13/2016 19:00,2.527939,4.216748,240.6457,5.974026,1661.737,6.149376,10.22773,887.094,1788.084,14.61166,26.61506,18.09691,0.1534694,10.52612,0.2244306,26.84948,2.947294,11.1273,369.3202,4.782418,1,1,0,0,0,1,1,1,0,0
1/13/2016 19:10,2.485168,4.270859,234.9262,5.767661,1605.591,5.978822,10.53678,854.966,1864.314,14.85176,26.47233,18.73451,0.1469558,10.60846,0.2249759,26.12614,2.88956,11.67603,360.8707,4.69523,1,0,0,0,1,1,1,0,1,0
1/13/2016 19:20,2.398828,4.165271,232.5632,5.647547,1684.253,6.207676,10.79153,818.1342,1848.913,14.44312,27.45629,19.4917,0.1486753,10.56915,0.2319395,25.83707,2.955291,11.77392,343.8392,4.807482,1,0,1,1,0,1,0,0,1,1
1/13/2016 19:30,2.442312,4.368569,232.0205,5.48461,1645.993,6.017092,11.00859,851.3608,1912.948,14.007,27.42838,20.46549,0.1484023,10.35021,0.2257601,25.17685,2.970447,11.91241,351.561,4.981375,0,0,0,0,0,0,1,0,1,0
1/13/2016 19:40,2.424501,4.402262,233.723,5.645194,1698.195,6.105883,10.80251,865.6958,1939.479,14.59619,26.81668,21.33408,0.1541088,10.6885,0.2335313,24.82238,3.092149,11.75309,356.2647,4.829729,0,0,0,0,1,1,1,0,0,0
1/13/2016 19:50,2.488619,4.303022,224.5155,5.575869,1732.885,6.364105,10.515,828.3364,2024.831,14.88607,26.19341,20.40645,0.1595981,10.48903,0.2247539,24.74959,3.237121,11.9979,354.2007,4.803496,0,0,0,1,0,1,1,0,1,0
1/13/2016 20:00,2.398436,4.103301,230.2915,5.596184,1782.915,6.521827,10.20491,852.7954,1969.401,15.57673,27.1195,19.46856,0.1650805,10.8536,0.2222113,23.88088,3.34758,12.02627,346.039,4.798011,0,0,0,0,1,1,0,0,1,1
1/13/2016 20:10,2.281056,3.906536,225.8672,5.556026,1723.77,6.567565,10.49127,829.3795,1933.319,15.23734,26.12759,19.13117,0.1726993,11.04054,0.2182261,23.73258,3.300586,12.43399,344.2521,4.627806,1,1,1,0,1,1,0,1,0,0
1/13/2016 20:20,2.363822,4.010751,233.4507,5.611671,1640.068,6.432026,10.78107,860.5017,1970.748,15.80138,25.20732,18.2113,0.1718107,11.20442,0.2204991,24.81964,3.171025,12.09865,329.9519,4.420692,1,0,0,1,1,1,0,1,0,1
1/13/2016 20:30,2.325902,4.057945,224.9452,5.706698,1678.068,6.285135,10.77651,824.4918,1932.441,15.83288,26.41533,17.59489,0.1660275,11.42572,0.2191921,25.84093,3.038113,11.97578,333.5431,4.564143,1,1,1,0,1,1,1,0,1,1
1/13/2016 20:40,2.371061,4.064121,230.4814,5.806172,1636.912,6.526825,11.25953,815.5486,1930.449,15.62853,27.4931,18.15504,0.1694148,11.12711,0.2159729,26.13834,3.170779,12.18658,345.0582,4.653386,1,0,0,1,0,0,1,0,0,1
1/13/2016 20:50,2.273361,4.079809,219.6128,6.093627,1670.842,6.802837,10.79855,850.4948,1965.477,14.99993,27.55599,17.50085,0.1638469,10.58198,0.2133422,26.70429,3.265811,11.64523,358.7095,4.453346,0,0,0,1,0,0,1,0,1,0
1/13/2016 21:00,2.181069,3.902694,218.4567,6.329362,1663.875,7.113133,11.22286,866.0369,1967.631,14.87065,27.23069,18.24044,0.1574743,10.19549,0.2037288,26.08618,3.145534,11.66844,366.5992,4.615247,1,1,0,0,0,1,0,1,1,0
1/13/2016 21:10,2.279392,3.880366,214.173,6.452465,1712.049,7.265429,11.58078,851.8652,2037.736,14.63131,27.69684,18.11141,0.149608,9.807556,0.194733,26.91653,3.065539,12.17879,363.8782,4.783893,1,1,1,1,0,0,1,0,0,0
1/13/2016 21:20,2.341841,3.815242,212.232,6.170785,1781.234,7.147777,11.09302,890.4743,2135.828,14.13059,27.91456,17.9931,0.1435378,9.498419,0.1856082,26.44153,2.962092,12.01834,347.4311,4.777609,0,1,0,0,0,1,1,0,1,0
1/13/2016 21:30,2.27717,3.966571,203.5276,5.862803,1807.327,7.12048,11.11233,871.3227,2107.96,14.25667,27.05485,18.17943,0.137476,9.245373,0.1927121,25.18899,2.859749,12.35266,351.6312,4.942243,0,0,0,0,1,1,1,0,0,1
1/13/2016 21:40,2.286758,4.035831,198.0327,5.931707,1809.469,6.937442,10.60373,913.4366,2170.37,13.6367,27.86901,18.06985,0.1387944,8.955949,0.2009967,25.80503,2.759704,12.73851,358.2989,4.787982,1,0,1,0,0,1,0,0,1,0
1/13/2016 21:50,2.26762,3.928646,200.3969,5.65186,1768.768,7.052539,10.44453,881.4436,2237.583,13.66187,28.75365,18.69408,0.1386161,9.221792,0.2057542,25.65058,2.755024,13.29453,345.183,4.67575,0,0,1,0,1,0,0,1,0,0
1/13/2016 22:00,2.357505,3.77822,200.9665,5.6248,1697.614,7.068783,10.43467,925.2191,2327.856,14.15689,27.95108,18.34408,0.1454778,9.221847,0.1973646,26.19465,2.67834,13.61155,339.3688,4.653235,0,0,1,0,1,1,1,1,0,1
1/13/2016 22:10,2.318055,3.834749,191.9696,5.356001,1613.598,6.844368,9.940272,929.5348,2334.615,13.53322,28.75603,18.79188,0.1503046,9.283275,0.2032466,26.20061,2.772568,14.21688,336.9583,4.560869,1,1,0,0,1,1,0,1,1,1
1/13/2016 22:20,2.380646,3.739687,188.8374,5.605489,1684.446,6.648253,9.928246,915.7238,2338.87,14.0298,27.33885,18.28648,0.1447683,9.26629,0.2022169,26.74553,2.82199,14.75134,324.0646,4.380216,0,0,1,1,0,1,0,0,0,1
1/13/2016 22:30,2.360003,3.568904,182.427,5.473154,1638.309,6.5188,9.957389,913.3019,2387.658,13.90523,27.86316,18.22405,0.1393514,9.24285,0.1931746,26.53845,2.916895,14.07435,322.2074,4.516924,0,1,0,0,0,1,1,0,1,1
1/13/2016 22:40,2.38304,3.502987,190.9144,5.219318,1677.007,6.645669,9.940289,949.0489,2396.136,13.36141,28.24174,17.76258,0.1402274,9.173729,0.1886677,26.8018,2.811691,13.46958,324.0592,4.664886,0,1,1,1,1,1,0,1,1,0
1/13/2016 22:50,2.482103,3.668869,181.5178,5.397458,1650.391,6.428587,9.552448,921.8484,2314.514,12.81544,28.53866,17.08157,0.1415512,8.93714,0.1939033,27.10085,2.893784,13.11103,309.3189,4.766174,1,1,1,1,0,0,1,0,0,0
1/13/2016 23:00,2.583683,3.710644,182.2513,5.501469,1683.934,6.1837,9.160823,942.9858,2302.327,12.94733,28.01736,17.27801,0.1461183,9.059481,0.1870092,26.10528,2.999762,13.47903,323.7971,4.71367,0,0,0,0,1,1,0,1,0,0
1/13/2016 23:10,2.677062,3.727747,189.3714,5.56078,1741.196,5.95826,9.114017,903.3234,2279.577,13.30885,28.29913,16.75542,0.1492445,8.606794,0.1948593,25.15881,3.033118,13.53084,318.9969,4.652234,1,1,1,1,1,0,1,0,1,0
1/13/2016 23:20,2.780043,3.660991,192.166,5.589141,1777.786,5.920017,9.019225,934.3372,2235.725,13.53568,28.70184,17.09759,0.1427205,8.309188,0.1858067,25.96427,2.926057,13.87458,323.407,4.713948,1,1,0,0,1,1,0,1,1,0
1/13/2016 23:30,2.866612,3.817691,188.0845,5.398317,1733.102,5.733997,8.918882,897.2049,2163.84,13.8176,27.85468,16.46001,0.1463829,8.333513,0.192151,24.74657,2.800395,13.37141,328.6386,4.742791,1,1,0,0,0,0,1,0,0,0
1/13/2016 23:40,2.941205,3.946789,184.7289,5.540627,1709.368,5.521388,8.88296,928.3585,2121.596,13.754,27.37359,16.05897,0.1417908,8.637939,0.1832865,25.7747,2.816242,13.43543,336.6723,4.895832,0,1,0,1,1,0,1,1,0,1
1/13/2016 23:50,3.078338,3.939086,186.7954,5.382862,1676.944,5.339236,8.538901,924.8539,2029.484,14.31213,28.41232,15.28522,0.1396263,8.585155,0.1896171,25.22855,2.789434,13.81259,336.0594,4.87487,0,1,1,0,1,0,1,0,1,0
1/14/2016 0:00,3.168594,3.874993,188.4069,5.545543,1681.294,5.310816,8.651094,919.0159,1950.926,14.33055,27.708,15.73403,0.1344046,8.945294,0.1982493,24.36732,2.745157,14.10609,326.8593,5.099976,0,1,1,0,0,1,0,0,1,0
1/14/2016 0:10,3.237402,4.04693,181.1545,5.57408,1619.026,5.336039,8.930309,896.1977,1951.763,14.61402,26.42322,15.1798,0.1410153,8.738464,0.1947246,25.36275,2.865771,14.67342,318.2806,5.148553,0,0,0,0,0,0,0,0,1,1
1/14/2016 0:20,3.110476,4.085485,179.0444,5.788489,1607.934,5.218706,8.657816,876.6055,1863.517,14.98737,25.24213,14.90528,0.135367,8.981558,0.2033404,26.56387,2.748071,14.62933,317.2129,4.924206,1,1,1,1,0,1,1,1,1,1
1/14/2016 0:30,3.225726,4.274262,182.7701,5.788505,1673.836,5.280356,9.008307,881.9409,1908.526,14.64421,25.88964,14.60669,0.1337427,8.972748,0.2076745,25.34496,2.775295,15.1298,305.29,4.874695,1,1,1,0,0,0,1,1,1,0
1/14/2016 0:40,3.105474,4.16648,183.9825,5.935033,1710.641,5.459471,9.200091,913.4751,1909.901,14.56539,25.64487,14.63292,0.1383652,9.254642,0.2042163,26.57044,2.832148,14.58002,316.9958,5.093936,0,1,0,0,0,1,1,0,1,1
1/14/2016 0:50,3.026969,4.005593,181.6256,6.139616,1716.197,5.238669,8.992072,908.192,1877.066,14.1433,25.9965,14.22625,0.1399252,9.422907,0.2041277,25.51156,2.967481,14.9631,304.1772,4.881462,0,0,1,0,1,0,0,1,0,1
1/14/2016 1:00,2.98553,4.04612,179.6344,5.885591,1756.368,5.217893,8.983207,910.7993,1874.455,13.67764,25.3355,14.30866,0.1386443,9.676088,0.2139568,24.88081,2.983138,14.56789,291.4309,4.749617,1,1,0,1,0,0,0,0,1,0
1/14/2016 1:10,3.078808,4.158896,177.439,5.809764,1820.327,5.011748,9.245804,912.2898,1804.075,13.60897,26.55187,14.19126,0.136486,9.232157,0.2198154,26.00811,3.04308,14.09032,292.5645,4.653547,1,0,1,1,0,1,1,1,1,0
1/14/2016 1:20,3.123147,4.125902,175.3482,5.82689,1908.193,4.776045,8.976042,907.7667,1850.954,13.97193,26.5353,14.09462,0.142436,8.866767,0.2259724,26.86375,2.960699,14.58981,296.8962,4.500437,1,1,1,0,0,0,0,0,0,0
1/14/2016 1:30,3.118445,4.173712,168.5961,5.699976,1868.705,4.640778,8.654681,928.6183,1943.03,14.09556,27.27859,13.64041,0.147863,8.585734,0.2237985,27.47216,3.094879,13.92518,303.6762,4.311649,1,1,0,0,0,1,0,1,1,0
1/14/2016 1:40,3.199588,4.321599,169.765,5.435066,1959.208,4.753597,8.473664,941.1641,1980.467,14.69777,26.32232,13.71791,0.1447816,8.551469,0.2181529,28.4158,3.184379,13.39534,301.7429,4.514795,0,1,0,0,0,0,1,1,1,0
1/14/2016 1:50,3.049545,4.528451,163.769,5.447713,1964.697,4.834834,8.827625,974.4622,2021.446,15.20124,26.67389,13.96908,0.1483857,8.186744,0.2286527,28.29559,3.208304,13.05957,307.0074,4.475749,1,1,0,1,0,0,1,0,1,1
1/14/2016 2:00,3.096226,4.306584,159.1743,5.531862,1934.731,4.709503,8.403015,1016.004,1953.267,15.75246,25.38342,14.41999,0.1427022,8.266647,0.2223306,28.76692,3.317565,12.97491,307.6185,4.317536,1,0,0,0,0,0,1,0,1,1
1/14/2016 2:10,3.053656,4.362873,166.8919,5.408593,1961.855,4.920763,8.722973,1017.101,1877.105,15.39571,26.10387,14.73799,0.1389352,8.3869,0.2240202,29.86849,3.249901,12.54535,310.1806,4.408916,0,0,1,1,1,1,1,1,0,0
1/14/2016 2:20,3.131543,4.172616,163.6421,5.60323,1976.195,4.960848,8.795535,1048.823,1859.948,15.97691,26.29481,15.43968,0.1444972,8.514804,0.2149815,30.64167,3.359679,12.1427,316.8974,4.383874,0,0,0,0,0,1,0,0,0,0
1/14/2016 2:30,3.167184,4.194953,167.3041,5.860784,2031.76,4.983383,8.757365,1040.277,1889.855,15.21823,26.67711,15.60373,0.1476806,8.912541,0.2158293,29.13005,3.322821,12.20282,304.471,4.228775,1,1,1,0,1,1,1,1,0,1
1/14/2016 2:40,3.316132,4.082109,172.6229,6.0579,2021.078,4.979091,8.441121,1070.601,1969.466,15.90291,25.90841,15.99204,0.1524828,8.544016,0.2060568,29.15724,3.357081,12.09055,294.7212,4.04576,0,0,1,0,1,0,1,1,1,0
1/14/2016 2:50,3.341027,4.051895,172.9403,6.206927,1977.125,5.08446,8.086224,1109.124,2006.92,15.61675,25.71804,16.17851,0.1530043,8.892074,0.2138588,30.479,3.359901,12.27372,287.9921,4.129415,1,1,0,0,0,0,1,1,1,1
